River,Reach,River Sta,Profile,Q Total,Min Ch El,W.S. Elev,Crit W.S.,E.G. Elev,E.G. Slope,Vel Chnl,Flow Area,Top Width,Froude # Chl,Event 
Mississippi,BelowVermillion,781.24,Max WS,135632.1,644,676.21,,676.21,0.000001,0.49,275108.4,11502.06,0.02,2014
Mississippi,BelowVermillion,780.77,Max WS,135630.4,642.63,676.2,,676.21,0.000002,0.65,221690,11556.11,0.02,2014
Mississippi,BelowVermillion,780.28,Max WS,135643.3,642.13,676.2,,676.2,0.000002,0.66,218342.1,11296.22,0.02,2014
Mississippi,BelowVermillion,779.76,Max WS,135645.6,642.5,676.2,,676.2,0.000001,0.51,268245.9,10740.86,0.02,2014
Mississippi,BelowVermillion,779.2,Max WS,135640.9,642.76,676.19,,676.2,0.000001,0.53,255766.2,9643.44,0.02,2014
Mississippi,BelowVermillion,779,Max WS,135640.2,642.79,676.19,,676.2,0.000001,0.51,267572.1,11552.66,0.02,2014
Mississippi,BelowVermillion,778.78,Max WS,135642.2,643.31,676.19,,676.2,0.000001,0.56,242343.8,9035.9,0.02,2014
Mississippi,BelowVermillion,778.32,Max WS,135634.1,642.84,676.19,,676.19,0.000001,0.67,204330.2,8315.5,0.02,2014
Mississippi,BelowVermillion,778,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,777.87,Max WS,135631,641.06,676.18,,676.19,0.000002,0.76,185053.5,7253.03,0.02,2014
Mississippi,BelowVermillion,777.38,Max WS,135643.1,639.78,676.18,,676.19,0.000002,0.75,185559.1,7884.94,0.03,2014
Mississippi,BelowVermillion,776.92,Max WS,135635.2,639.07,676.18,,676.18,0.000001,0.63,214700.6,7369.75,0.02,2014
Mississippi,BelowVermillion,776.43,Max WS,135639,638.81,676.17,,676.18,0.000001,0.69,197265.5,6463.8,0.02,2014
Mississippi,BelowVermillion,776,Max WS,135641.1,639.56,676.17,,676.18,0.000001,0.59,229615.6,7518.84,0.02,2014
Mississippi,BelowVermillion,775.6,Max WS,135616.3,639.78,676.17,,676.17,0.000001,0.56,242101,7838.93,0.02,2014
Mississippi,BelowVermillion,775.3,Max WS,135636,638.75,676.17,,676.17,0.000001,0.54,250282.2,8184.65,0.02,2014
Mississippi,BelowVermillion,775,Max WS,135630.4,636.53,676.16,,676.17,0.000001,0.65,210175.6,8259.69,0.02,2014
Mississippi,BelowVermillion,774.6,Max WS,135636.5,637.84,676.16,,676.17,0.000001,0.65,212982.9,8171,0.02,2014
Mississippi,BelowVermillion,774.1,Max WS,135631,637.38,676.16,,676.17,0.000001,0.5,275024,9458.16,0.02,2014
Mississippi,BelowVermillion,773.5,Max WS,135629.9,638.31,676.16,,676.16,0,0.41,330168.6,10737.47,0.01,2014
Mississippi,BelowVermillion,773.13,Max WS,135634,637.78,676.16,,676.16,0,0.45,304150,9861.65,0.01,2014
Mississippi,BelowVermillion,772.6    Lake City Gage  ,Max WS,135631.9,636.34,676.16,,676.16,0,0.43,312753.2,10595.59,0.01,2014
Mississippi,BelowVermillion,772.1,Max WS,135624.9,637.06,676.16,,676.16,0,0.35,384422.8,11713.25,0.01,2014
Mississippi,BelowVermillion,771.6,Max WS,135627.5,637.94,676.16,,676.16,0,0.33,407170.8,13359.64,0.01,2014
Mississippi,BelowVermillion,771.2,Max WS,135623.9,638.28,676.16,,676.16,0,0.34,404985.8,14107.1,0.01,2014
Mississippi,BelowVermillion,770.6,Max WS,135628.1,638.06,676.16,,676.16,0,0.31,443444.1,15131.55,0.01,2014
Mississippi,BelowVermillion,770.4,Max WS,135623,636.94,676.16,,676.16,0,0.34,402642.7,13696.7,0.01,2014
Mississippi,BelowVermillion,770.15,Max WS,135631.6,636.09,676.16,,676.16,0,0.35,388238.4,12581.2,0.01,2014
Mississippi,BelowVermillion,769.7,Max WS,135623.8,636.5,676.15,,676.16,0,0.34,411609.3,13845.09,0.01,2014
Mississippi,BelowVermillion,769.2,Max WS,135628.4,635.75,676.15,,676.16,0,0.34,398822,12637.6,0.01,2014
Mississippi,BelowVermillion,768.8,Max WS,135622.3,635.16,676.15,,676.16,0,0.36,379849.8,11610.79,0.01,2014
Mississippi,BelowVermillion,768.4,Max WS,135624.3,634.16,676.15,,676.15,0,0.37,364134.7,11155.46,0.01,2014
Mississippi,BelowVermillion,767.9,Max WS,135623.7,632.5,676.15,,676.15,0,0.39,347055.4,10478.85,0.01,2014
Mississippi,BelowVermillion,767.4,Max WS,135623,635,676.15,,676.15,0,0.37,362055.7,10888.62,0.01,2014
Mississippi,BelowVermillion,766.96,Max WS,135621,631.63,676.15,,676.15,0,0.42,325482.7,9771.23,0.01,2014
Mississippi,BelowVermillion,766.5,Max WS,135626.8,631,676.15,,676.15,0.000001,0.45,302881,9466.22,0.01,2014
Mississippi,BelowVermillion,766.05,Max WS,135617.7,629.44,676.14,,676.15,0.000001,0.51,264167.8,8699.94,0.02,2014
Mississippi,BelowVermillion,765.9    ChippewaRiver   ,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,765.6,Max WS,135616.7,626.13,676.14,,676.15,0.000001,0.57,238667.7,8693.07,0.02,2014
Mississippi,BelowVermillion,765.08,Max WS,135615.4,621.4,676.13,,676.14,0.000002,0.84,175628,8497.26,0.03,2014
Mississippi,BelowVermillion,764.68,Max WS,135619.5,626.29,676,,676.15,0.000042,3.13,60958.32,9176.49,0.12,2014
Mississippi,BelowVermillion,764.31,Max WS,135614.1,639.66,675.93,,676.03,0.000042,2.68,77974.73,10428.49,0.11,2014
Mississippi,BelowVermillion,763.88,Max WS,134635.2,641.29,675.74,,675.94,0.000074,3.81,64633.77,11137.97,0.15,2014
Mississippi,BelowVermillion,763.3,Max WS,134633.7,642.82,675.36,,675.75,0.000117,4.98,27113.13,10885.49,0.19,2014
Mississippi,BelowVermillion,762.78,Max WS,136754.2,652,675.21,,675.45,0.000101,4.1,56764.14,11920.77,0.18,2014
Mississippi,BelowVermillion,762.33,Max WS,137622.9,646.39,674.86,,675.23,0.000136,5.23,59527.82,14179.03,0.21,2014
Mississippi,BelowVermillion,761.88,Max WS,144727.3,646.65,674.44,,674.91,0.000159,5.92,57470.96,14717.89,0.23,2014
Mississippi,BelowVermillion,761.6,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,761.4,Max WS,147684.1,648.5,674.01,,674.51,0.000174,6.12,59156.34,16675.66,0.24,2014
Mississippi,BelowVermillion,760.92,Max WS,148516.5,628.18,673.66,,674.02,0.000157,5.2,64293.42,15282.92,0.22,2014
Mississippi,BelowVermillion,760.52   Wabasha Gage    ,Max WS,148517.6,645.38,673.36,,673.7,0.000133,5.19,54167.42,14786.11,0.21,2014
Mississippi,BelowVermillion,760.37,Max WS,148517.7,645.08,673.41,,673.51,0.000067,3.56,93954.15,14056.17,0.15,2014
Mississippi,BelowVermillion,760.26,Max WS,148502,638.83,673.22,659.58,673.51,0.000133,4.96,43105.17,13872.28,0.2,2014
Mississippi,BelowVermillion,760.22   Wabasha-Nelson B,,Bridge,,,,,,,,,,2014
Mississippi,BelowVermillion,760.18,Max WS,148468,645.23,672.51,,673.11,0.000272,6.94,32002.22,13842.82,0.29,2014
Mississippi,BelowVermillion,760.06,Max WS,148466.5,645.32,672.67,,672.77,0.000074,3.49,88874.38,13541.52,0.15,2014
Mississippi,BelowVermillion,759.9,Max WS,148472.9,647.44,672.62,,672.71,0.000069,3.47,92481.44,13193.9,0.15,2014
Mississippi,BelowVermillion,759.59,Max WS,148279.5,650.58,672.51,,672.59,0.000072,3.33,91157.88,12589.66,0.15,2014
Mississippi,BelowVermillion,759.13,Max WS,143509.9,652.94,672.33,,672.41,0.000078,3.26,82490.23,11387.46,0.15,2014
Mississippi,BelowVermillion,758.67,Max WS,143234.6,651.13,672.18,,672.24,0.000056,2.88,90948.02,10200.89,0.13,2014
Mississippi,BelowVermillion,758.22,Max WS,138699.9,647.3,672.02,,672.1,0.000065,3.08,81627.73,9838.72,0.14,2014
Mississippi,BelowVermillion,757.77,Max WS,137504.1,667.66,671.81,,671.87,0.000113,1.17,70398.03,8506.55,0.13,2014
Mississippi,BelowVermillion,757.31,Max WS,148432.5,650.59,671.51,,671.63,0.000091,3.58,66109.01,7224.22,0.16,2014
Mississippi,BelowVermillion,756.86,Max WS,148429,652.32,671.26,,671.38,0.000111,3.24,59264.22,6151.52,0.17,2014
Mississippi,BelowVermillion,756.4,Max WS,148414.1,652.37,670.98,,671.11,0.000111,2.89,51286.71,5478.8,0.17,2014
Mississippi,BelowVermillion,755.93,Max WS,148406.9,653.06,670.72,,670.84,0.000106,2.76,53845.5,5973.87,0.16,2014
Mississippi,BelowVermillion,755.48,Max WS,148400.1,640.44,670.59,,670.66,0.000044,2.09,70983.46,6525.44,0.11,2014
Mississippi,BelowVermillion,755.25   BuffaloRiver    ,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,755.02,Max WS,148391.7,647.76,670.38,,670.49,0.000094,2.73,54311.68,7361.65,0.15,2014
Mississippi,BelowVermillion,754.57,Max WS,148386.3,649.03,670.17,,670.28,0.000083,2.71,62908.8,8540.44,0.15,2014
Mississippi,BelowVermillion,754.07,Max WS,148362.2,647.95,669.93,,670.07,0.000093,3.3,61361.56,7659.13,0.16,2014
Mississippi,BelowVermillion,753.59,Max WS,148340.5,646.78,669.28,,669.59,0.000342,4.73,40755.93,6665.21,0.29,2014
Mississippi,BelowVermillion,753.12   LD 4 Pool Gage  ,Max WS,148798.7,644.31,668.82,,669,0.000091,3.42,43460.16,6147.57,0.15,2014
Mississippi,BelowVermillion,752.87,Max WS,148786.1,639.5,668.69,652.35,668.9,0.00009,3.69,40482.16,6077.55,0.15,2014
Mississippi,BelowVermillion,752.83   LD 4            ,,Inl Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,752.6    LD 4 Tailwater G,Max WS,148779.1,634.54,668.39,,668.67,0.000074,4.19,35468.7,7328.26,0.15,2014
Mississippi,BelowVermillion,752.13,Max WS,148778.4,625.23,668.39,,668.51,0.000037,3.54,83573.93,8460.03,0.12,2014
Mississippi,BelowVermillion,751.68,Max WS,148770.4,629.22,668.28,,668.41,0.000048,3.47,76726.15,8275.99,0.13,2014
Mississippi,BelowVermillion,751.23,Max WS,148765.3,632.05,668.1,,668.28,0.000071,3.85,62339.21,7259.5,0.15,2014
Mississippi,BelowVermillion,750.77,Max WS,148899,634.65,667.94,,668.11,0.000059,3.5,61392.17,7125.9,0.14,2014
Mississippi,BelowVermillion,750.3,Max WS,150673.3,628.96,667.65,,667.95,0.000104,4.67,49905.73,7095.98,0.17,2014
Mississippi,BelowVermillion,749.83   Alma Gage       ,Max WS,150515.7,640.25,667.51,,667.69,0.000081,3.58,58210.94,6686.6,0.15,2014
Mississippi,BelowVermillion,749.36,Max WS,150514.6,637.29,667.32,,667.49,0.000095,3.99,70138.48,7722.63,0.16,2014
Mississippi,BelowVermillion,748.88,Max WS,150515.1,645.19,667.13,,667.25,0.000084,3.35,74396.39,7936.58,0.15,2014
Mississippi,BelowVermillion,748.6,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,748.42,Max WS,142036.3,639.11,666.94,,667.07,0.000074,3.61,67201.94,6724.35,0.14,2014
Mississippi,BelowVermillion,747.97,Max WS,130589.5,646.27,666.8,,666.89,0.00007,2.92,61765.88,6771.58,0.13,2014
Mississippi,BelowVermillion,747.51,Max WS,122159.2,635.15,666.53,,666.74,0.000092,3.73,45751.41,6006.96,0.16,2014
Mississippi,BelowVermillion,747.04,Max WS,121409.1,625.77,666.27,,666.53,0.000111,4.62,56696.17,6737.42,0.18,2014
Mississippi,BelowVermillion,746.59,Max WS,115489.5,638.34,666.13,,666.25,0.000069,3.29,80240.7,8912.68,0.13,2014
Mississippi,BelowVermillion,746.14,Max WS,106798.8,641.2,665.99,,666.08,0.00007,3.22,92541.96,10823.1,0.14,2014
Mississippi,BelowVermillion,745.69,Max WS,105732.5,648.13,665.87,,665.91,0.000045,2.25,94648.63,10375.09,0.11,2014
Mississippi,BelowVermillion,745.23,Max WS,102758,646.61,665.78,,665.81,0.000038,2.14,99639.33,10639.86,0.1,2014
Mississippi,BelowVermillion,744.77,Max WS,102567.1,638.6,664.87,,665.74,0.00043,7.5,13683.85,11818.5,0.33,2014
Mississippi,BelowVermillion,744.5    WhitewaterRiver ,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,744.32,Max WS,102203.1,646.84,664.65,,664.68,0.000047,2.27,96562.37,11006.52,0.11,2014
Mississippi,BelowVermillion,743.86,Max WS,99344.82,646.13,664.51,,664.56,0.00006,2.43,84582.63,10982.47,0.12,2014
Mississippi,BelowVermillion,743.41,Max WS,96931.57,643.95,664.34,,664.4,0.000078,3.05,72184.63,9334.8,0.14,2014
Mississippi,BelowVermillion,742.97,Max WS,93674.55,643.47,664.12,,664.22,0.000089,3.61,57002.73,6351.45,0.15,2014
Mississippi,BelowVermillion,742.5,Max WS,90873.98,631.42,663.58,,663.89,0.000226,4.43,20535.19,1740.63,0.23,2014
Mississippi,BelowVermillion,742.03,Max WS,85766.59,627.09,663.15,,663.45,0.000167,4.4,19471.15,1373.23,0.2,2014
Mississippi,BelowVermillion,741.58,Max WS,99188.23,631.47,662.85,,663.03,0.000121,3.45,28851.42,2241.89,0.17,2014
Mississippi,BelowVermillion,741.12,Max WS,121106.8,640.89,662.46,,662.66,0.000122,3.56,34010.29,2515.32,0.17,2014
Mississippi,BelowVermillion,740.66,Max WS,147101.1,640.59,662.25,,662.37,0.000068,2.78,52970.11,3696.12,0.13,2014
Mississippi,BelowVermillion,740.5,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,740.2,Max WS,150926.3,637.13,662.08,,662.19,0.000074,2.72,55570.98,4273.69,0.13,2014
Mississippi,BelowVermillion,739.73,Max WS,150924.7,618.5,661.86,,662,0.000089,2.99,50413.34,3839.13,0.15,2014
Mississippi,BelowVermillion,739.28,Max WS,150926,625.29,661.59,,661.76,0.000106,3.29,45821.8,3457.63,0.16,2014
Mississippi,BelowVermillion,738.82,Max WS,150926.8,632.03,661.38,,661.54,0.000075,3.19,47288.9,2864.1,0.14,2014
Mississippi,BelowVermillion,738.3    LD 5 Pool Gage  ,Max WS,150922.4,622.97,661.12,,661.31,0.000108,3.56,42344.57,2197.05,0.14,2014
Mississippi,BelowVermillion,738.17,Max WS,151106.5,625.42,661.01,642.92,661.24,0.000093,3.86,39120.26,1874.15,0.14,2014
Mississippi,BelowVermillion,738.15   LD 5            ,,Inl Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,738.1,Max WS,151104.8,619.43,660.85,,661,0.000054,3.13,48268.54,1954.28,0.11,2014
Mississippi,BelowVermillion,738,Max WS,149910.9,616.85,660.86,,660.98,0.000042,2.75,54599.13,2499.62,0.09,2014
Mississippi,BelowVermillion,737.92   LD 5 Tailwater  ,Max WS,149913.3,627.12,660.79,,660.95,0.000068,3.2,46863.99,2353.73,0.12,2014
Mississippi,BelowVermillion,737.84,Max WS,149359.3,632.04,660.74,,660.92,0.000088,3.39,44022.03,2115.96,0.13,2014
Mississippi,BelowVermillion,737.57,Max WS,148147.5,621.48,660.55,,660.78,0.000096,3.89,38116.13,1742.81,0.14,2014
Mississippi,BelowVermillion,737.13,Max WS,147045.7,611.23,660.28,,660.57,0.000094,4.43,42018.55,2849.62,0.14,2014
Mississippi,BelowVermillion,736.68,Max WS,143450.7,621.34,660.07,,660.34,0.000105,4.37,48091.57,3851.22,0.15,2014
Mississippi,BelowVermillion,736.2,Max WS,141587.5,621.77,659.88,,660.11,0.000086,4.08,59202.69,4818.82,0.14,2014
Mississippi,BelowVermillion,735.75,Max WS,136310.2,627.25,659.72,,659.88,0.000091,3.64,56847.25,5838.8,0.14,2014
Mississippi,BelowVermillion,735.28,Max WS,133740.1,631.49,659.49,,659.66,0.000107,4.07,70957.48,6564.69,0.15,2014
Mississippi,BelowVermillion,734.82,Max WS,134024.8,632.67,659.31,,659.4,0.000077,3.12,71241.98,6737.33,0.12,2014
Mississippi,BelowVermillion,734.37,Max WS,134030.5,629.23,659.15,,659.22,0.000068,2.66,89516.14,8468.68,0.11,2014
Mississippi,BelowVermillion,733.89,Max WS,136219.7,633.79,659,,659.05,0.000064,2.72,91884.64,10441.54,0.11,2014
Mississippi,BelowVermillion,733.43,Max WS,142676.4,627.72,658.87,,658.91,0.000046,2.08,114006.8,12413.37,0.09,2014
Mississippi,BelowVermillion,732.98,Max WS,151076.1,629.74,658.73,,658.79,0.000062,2.76,121306.2,13831.93,0.11,2014
Mississippi,BelowVermillion,732.52,Max WS,151070.4,631.18,658.59,,658.64,0.000057,2.6,123678.7,14021.38,0.1,2014
Mississippi,BelowVermillion,732.07,Max WS,151075,631.35,658.47,,658.51,0.000044,2.18,118299.4,13343.97,0.09,2014
Mississippi,BelowVermillion,731.62,Max WS,151070.5,637.35,658.34,,658.39,0.000057,2.55,110946.6,13851.97,0.1,2014
Mississippi,BelowVermillion,731.5    Winona Levee Sys,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,731.3    Winona Levee Sys,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,731.16,Max WS,151072.4,625.93,658.2,,658.25,0.000061,2.62,119088.1,14397,0.11,2014
Mississippi,BelowVermillion,730.69,Max WS,151065.5,636.19,658.05,,658.1,0.000059,2.45,98545.16,11975.29,0.1,2014
Mississippi,BelowVermillion,730.56,Max WS,151063.6,635.31,657.96,,658.07,0.000099,3.16,84208.37,9852.14,0.13,2014
Mississippi,BelowVermillion,730.22,Max WS,151059.9,623.8,657.79,,657.91,0.000095,3.66,94693.5,8460.44,0.14,2014
Mississippi,BelowVermillion,729.74,Max WS,151063.9,604.91,657.53,,657.73,0.000076,4.07,65886.85,8252.51,0.13,2014
Mississippi,BelowVermillion,729.28,Max WS,151053.2,614.01,657.14,,657.5,0.000167,5.32,45544.38,6776.81,0.19,2014
Mississippi,BelowVermillion,728.98,Max WS,151050.2,621.71,657.05,,657.25,0.000093,4.06,63793.55,6591.02,0.14,2014
Mississippi,BelowVermillion,728.63   LD 5a Pool Gage ,Max WS,151043,622.43,656.73,,657.07,0.00013,4.9,40255.46,6579.21,0.17,2014
Mississippi,BelowVermillion,728.6    Winona Levee Sys,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,728.58,Max WS,152189.4,620.74,656.38,638.13,657.1,0.000235,7.05,28159.24,6606.99,0.23,2014
Mississippi,BelowVermillion,728.49   LD 5a           ,,Inl Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,728.47,Max WS,152195.4,622.08,656.01,,656.55,0.000178,6.21,27691.95,5792.09,0.2,2014
Mississippi,BelowVermillion,728.27   LD 5a Tailwater ,Max WS,152194,621.16,656.11,,656.37,0.000087,4.18,42971.26,6007.72,0.14,2014
Mississippi,BelowVermillion,727.82,Max WS,152193.6,620.73,655.86,,656.18,0.000133,4.84,45174.78,6015.41,0.17,2014
Mississippi,BelowVermillion,727.61,Max WS,152192.5,621,655.72,,655.96,0.000115,4.47,50858.09,5629.03,0.16,2014
Mississippi,BelowVermillion,727.18,Max WS,152191.2,617.61,655.61,,655.72,0.000064,3.29,73668.88,6834.59,0.12,2014
Mississippi,BelowVermillion,726.92,Max WS,152194,617.41,655.57,,655.62,0.000042,2.43,110012.5,9499.92,0.09,2014
Mississippi,BelowVermillion,726.9    Winona Levee Sys,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,726.45,Max WS,152191.7,618.75,655.45,,655.52,0.000044,2.76,91024.48,7720.11,0.1,2014
Mississippi,BelowVermillion,726.15,Max WS,152191.8,623.9,655.33,,655.44,0.000059,3.03,63308.41,6506.73,0.11,2014
Mississippi,BelowVermillion,725.87,Max WS,152277.6,622.44,655.07,639.41,655.33,0.000104,3.79,37743.36,4430.06,0.14,2014
Mississippi,BelowVermillion,725.85   Winona St Bridge,,Bridge,,,,,,,,,,2014
Mississippi,BelowVermillion,725.82,Max WS,152280.2,622.87,655.09,,655.31,0.000088,3.45,40949.43,5177.09,0.13,2014
Mississippi,BelowVermillion,725.72,Max WS,152279.4,616.15,655.14,,655.28,0.000026,1.99,53864.45,6299.2,0.07,2014
Mississippi,BelowVermillion,725.716,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,725.685  TrempealeauNWR  ,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,725.68   Winona Gage     ,Max WS,152277.2,617.83,655.03,639.57,655.27,0.000092,4.25,39405.61,6119.45,0.16,2014
Mississippi,BelowVermillion,725.66   Historic Wagon B,,Bridge,,,,,,,,,,2014
Mississippi,BelowVermillion,725.65,Max WS,152279.4,618.76,655.14,,655.26,0.000047,3.02,53519.9,6085.98,0.11,2014
Mississippi,BelowVermillion,725.19,Max WS,152272,627.34,654.91,,655.11,0.000084,3.66,51837.92,4850,0.15,2014
Mississippi,BelowVermillion,724.73,Max WS,152282,607.41,654.75,,654.94,0.000057,3.53,53226.07,3674.27,0.12,2014
Mississippi,BelowVermillion,724.27,Max WS,152277.7,621.18,654.5,,654.74,0.000111,3.99,41573.91,2785.38,0.17,2014
Mississippi,BelowVermillion,723.81,Max WS,152277.5,627.68,654.35,,654.51,0.000073,3.26,48787.95,3253.55,0.13,2014
Mississippi,BelowVermillion,723.45   TrempNWRPoolAB  ,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,723.37,Max WS,152276.5,628.76,654.1,,654.3,0.00011,3.75,52940.9,4160.73,0.16,2014
Mississippi,BelowVermillion,722.92,Max WS,152275.5,628.73,653.93,,654.05,0.000087,2.99,83272.89,8527.06,0.14,2014
Mississippi,BelowVermillion,722.46,Max WS,152277.5,625.07,653.65,,653.82,0.00011,3.45,62711.21,8067.83,0.16,2014
Mississippi,BelowVermillion,721.98,Max WS,152276.8,629.99,653.4,,653.56,0.000106,3.53,68168.63,5989.13,0.16,2014
Mississippi,BelowVermillion,721.52,Max WS,152276.7,621.9,653.13,,653.32,0.000106,3.93,65738.21,4980.11,0.16,2014
Mississippi,BelowVermillion,721.08,Max WS,152275.3,629.29,652.94,,653.07,0.000079,3.37,71703.82,4645.8,0.14,2014
Mississippi,BelowVermillion,720.61,Max WS,152275.7,631.4,652.81,,652.9,0.000047,2.26,64103.99,4572.75,0.1,2014
Mississippi,BelowVermillion,720.14,Max WS,152275,631.34,652.64,,652.76,0.000073,2.9,55772.86,4023.06,0.13,2014
Mississippi,BelowVermillion,719.7,Max WS,152274.9,629.42,652.28,,652.51,0.000161,4.55,52358.11,3488.15,0.2,2014
Mississippi,BelowVermillion,719.5    TrempealeauDS   ,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,719.24,Max WS,152273.7,627.61,652.01,,652.19,0.000084,3.39,45527.15,2698.33,0.14,2014
Mississippi,BelowVermillion,718.8,Max WS,152273.7,609.34,651.75,,651.97,0.000098,3.88,43088,2797.04,0.16,2014
Mississippi,BelowVermillion,718.32,Max WS,152274.6,611.96,651.48,,651.75,0.00009,4.27,43602.77,2792.58,0.16,2014
Mississippi,BelowVermillion,717.87,Max WS,152272.9,623.18,651.36,,651.52,0.000086,3.23,48935.05,3533.52,0.14,2014
Mississippi,BelowVermillion,717.42,Max WS,152272.9,628.68,651.07,,651.28,0.000135,3.99,52884.09,4187.62,0.18,2014
Mississippi,BelowVermillion,716.94,Max WS,152707.1,618.11,650.5,,650.89,0.000191,4.99,30648.9,3495.41,0.21,2014
Mississippi,BelowVermillion,716.48,Max WS,152703.7,618.67,650.18,,650.51,0.000137,4.93,43617.39,3283.46,0.19,2014
Mississippi,BelowVermillion,716,Max WS,152699.4,616.88,649.87,,650.17,0.000132,4.61,48258.88,3830.24,0.18,2014
Mississippi,BelowVermillion,715.52,Max WS,152701.7,616.91,649.51,,649.87,0.000119,5.02,45487.48,5354.58,0.18,2014
Mississippi,BelowVermillion,715.02,Max WS,152681.7,618.84,649.26,,649.56,0.000122,4.78,45805.1,4061.1,0.18,2014
Mississippi,BelowVermillion,714.53   LD 6 Pool Gage  ,Max WS,152643,621.68,648.95,,649.12,0.000192,3.88,49033.51,4473.19,0.17,2014
Mississippi,BelowVermillion,714.4,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,714.28,Max WS,153131.4,601.17,648.77,619.98,648.97,0.000062,3.8,56531.7,3918.74,0.11,2014
Mississippi,BelowVermillion,714.26   LD 6            ,,Inl Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,714.23,Max WS,153133.1,610.42,648.24,,648.56,0.000106,4.61,40616.61,3922.54,0.14,2014
Mississippi,BelowVermillion,714.2,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,714.13,Max WS,152821,596.74,648.34,,648.48,0.000047,3.13,64449.45,4118.23,0.1,2014
Mississippi,BelowVermillion,714.03   LD 6 Tailwater G,Max WS,152256.9,616.5,648.23,,648.45,0.000124,3.8,43927.52,4000.58,0.15,2014
Mississippi,BelowVermillion,713.7,Max WS,131402.5,616.16,648.33,,648.45,0.000074,3.11,52367.96,3324.03,0.11,2014
Mississippi,BelowVermillion,713.26,Max WS,153120.4,599.08,648.24,,648.4,0.000081,3.25,47129.03,2479.98,0.12,2014
Mississippi,BelowVermillion,712.81,Max WS,139315.9,624.27,647.92,,648.17,0.000174,4.45,39670.69,2402.51,0.17,2014
Mississippi,BelowVermillion,712.37,Max WS,165641.7,618.88,647.37,,647.55,0.000118,3.42,47942.6,3444.06,0.14,2014
Mississippi,BelowVermillion,711.92,Max WS,148187.6,618.94,646.89,,647.08,0.0001,3.14,43579.89,3419.73,0.13,2014
Mississippi,BelowVermillion,711.48,Max WS,108804.5,621,646.69,,646.89,0.000137,3.56,30614.39,1767.33,0.15,2014
Mississippi,BelowVermillion,711.03,Max WS,102229.7,611.63,646.4,,646.62,0.000113,3.81,26821.02,1196.77,0.14,2014
Mississippi,BelowVermillion,710.57,Max WS,115431.3,621.93,646.14,,646.31,0.000106,3.33,34747.41,1806.95,0.13,2014
Mississippi,BelowVermillion,710.09,Max WS,120118.6,616.44,645.88,,646.03,0.000104,3.13,38669.07,2246.01,0.13,2014
Mississippi,BelowVermillion,709.62,Max WS,138443,620.79,645.55,,645.7,0.000133,3.1,46129.17,3299.74,0.14,2014
Mississippi,BelowVermillion,709.13,Max WS,138499.6,615.56,645.18,,645.36,0.000142,3.45,40122.48,2454.41,0.15,2014
Mississippi,BelowVermillion,708.68,Max WS,137867.8,620.48,644.85,,645.03,0.000136,3.46,39898.2,2371.65,0.15,2014
Mississippi,BelowVermillion,708.22,Max WS,130988.4,622.68,644.59,,644.75,0.000127,3.23,40639.13,2572.04,0.14,2014
Mississippi,BelowVermillion,707.74,Max WS,105026,618.7,644.27,,644.5,0.000181,3.83,27434.63,1739.45,0.17,2014
Mississippi,BelowVermillion,707.3,Max WS,90342.34,615.78,643.98,,644.22,0.000138,3.95,22982.42,1153.81,0.15,2014
Mississippi,BelowVermillion,706.83   Dakota Gage     ,Max WS,123956.1,615.84,643.58,,643.72,0.000108,3,41426.8,2582.51,0.13,2014
Mississippi,BelowVermillion,706.38,Max WS,109054.3,621.18,643.41,,643.53,0.000099,2.72,40589.66,2668.71,0.12,2014
Mississippi,BelowVermillion,705.92,Max WS,73904.27,617.31,643.22,,643.33,0.000109,2.74,27011.96,1936.78,0.13,2014
Mississippi,BelowVermillion,705.43,Max WS,66021.81,616.77,642.87,,643.03,0.000164,3.17,20904.58,1645.63,0.16,2014
Mississippi,BelowVermillion,704.97,Max WS,34095.96,623.38,642.7,,642.84,0.000141,2.99,12302.28,1116.39,0.14,2014
Mississippi,BelowVermillion,704.47,Max WS,31598.69,622.88,642.57,,642.67,0.000088,2.51,12568.24,862.52,0.12,2014
