River,Reach,River Sta,Profile,Q Total,Min Ch El,W.S. Elev,Crit W.S.,E.G. Elev,E.G. Slope,Vel Chnl,Flow Area,Top Width,Froude # Chl,Event
Mississippi,LaCrossToLD10,606.96,Max WS,295695.8,571.83,619.28,,619.61,0.000056,5.1,114302,7471.49,0.15,2001
Mississippi,LaCrossToLD10,606.16,Max WS,295677.5,574.79,619.09,,619.39,0.000048,4.88,111416.8,6666.7,0.14,2001
Mississippi,LaCrossToLD10,605.57,Max WS,295681.5,576.89,618.99,,619.2,0.000053,4.45,121489.6,6849.23,0.14,2001
Mississippi,LaCrossToLD10,604.99,Max WS,295660.4,573.72,618.76,,618.98,0.000085,5.06,111516.2,6436.26,0.17,2001
Mississippi,LaCrossToLD10,604.45,Max WS,295650,572.98,618.57,,618.77,0.000064,4.66,115282.5,6456.27,0.15,2001
Mississippi,LaCrossToLD10,604,Max WS,295648.3,580.47,618.45,,618.62,0.000045,3.87,117654.9,6333.03,0.13,2001
Mississippi,LaCrossToLD10,603.54,Max WS,295638.8,577.24,618.35,,618.5,0.000041,3.44,115897.6,6819.16,0.12,2001
Mississippi,LaCrossToLD10,603.14,Max WS,295619.1,577.04,618.29,,618.44,0.000036,3.65,125120.1,6720.32,0.12,2001
Mississippi,LaCrossToLD10,602.78,Max WS,295632.4,582.8,618.22,,618.35,0.000041,3.6,137218.1,8052.95,0.12,2001
Mississippi,LaCrossToLD10,602.39,Max WS,295606.3,585.54,618.14,,618.27,0.000041,3.41,142776.4,9725.24,0.12,2001
Mississippi,LaCrossToLD10,601.99,Max WS,295608.9,579.27,618.03,,618.18,0.000047,3.65,127895.9,7322.19,0.13,2001
Mississippi,LaCrossToLD10,601.54,Max WS,295613.3,572.77,617.9,,618.07,0.000049,4.08,127726.9,7124.02,0.13,2001
Mississippi,LaCrossToLD10,600.89,Max WS,295597.7,582.19,617.76,,617.88,0.000039,3.18,126328.4,7266.17,0.11,2001
Mississippi,LaCrossToLD10,599.96,Max WS,295598.9,571.07,617.56,,617.73,0.000041,4.12,129092,7218.97,0.13,2001
Mississippi,LaCrossToLD10,599.4,Max WS,295594.8,580.12,617.44,,617.59,0.000042,3.69,122791.9,6791.4,0.12,2001
Mississippi,LaCrossToLD10,599.07,Max WS,295598.5,586.53,617.4,,617.51,0.000042,3.4,135413.1,6860.85,0.12,2001
Mississippi,LaCrossToLD10,598.58,Max WS,295594,586.27,617.27,,617.39,0.000048,3.65,130127,7096.96,0.13,2001
Mississippi,LaCrossToLD10,598.07,Max WS,295584.6,586.67,617.13,,617.27,0.000051,3.94,124519.5,6626.3,0.13,2001
Mississippi,LaCrossToLD10,597.56,Max WS,295592.9,586.62,617,,617.13,0.000051,3.8,125944.8,6672.48,0.13,2001
Mississippi,LaCrossToLD10,597.05,Max WS,295591.8,584.18,616.87,,616.99,0.000048,3.72,131552.8,7022.87,0.13,2001
Mississippi,LaCrossToLD10,596.51,Max WS,295591.4,588.09,616.73,,616.86,0.000048,3.62,130589,7504.79,0.13,2001
Mississippi,LaCrossToLD10,596.09,Max WS,295587.6,583.63,616.66,597.83,616.76,0.00003,2.96,144564.4,8098.92,0.1,2001
